compound_id,compound_name,smiles,source_resource,source_detail,evidence_class,compound_name_canonical,mw,logp,tpsa,hbd,hba,hazard_proxy,persistence_proxy,availability_score,compound_priority_class,compound_exclusion_reason,natural_product_evidence_score,known_inhibitor_similarity_score,functional_group_inhibition_score,transition_state_mimic_score,active_site_compatibility_score,delivery_plausibility_score,solvent_penalty,reactive_aldehyde_penalty,generic_assay_penalty,intervention_suitability_score,phytochemical_class,phytochemical_class_score,functional_group_hits,compound_rule_evidence_class
S-nitrosoglutathione,S-nitrosoglutathione,N(=O)SC[C@H](NC(CC[C@H](N)C(=O)O)=O)C(=O)NCC(=O)O,SKiD_substrates,EC=1.1.1.184;site=Substrate+Cofactor,real_evidence,s-nitrosoglutathione,336.3260000000001,-1.7212999999999976,188.25,5.0,8.0,0.49543416666666645,0.0,0.55,natural_product_candidate,,0.443,0.15,0.15,0.1,0.17613902153846153,0.5863902153846154,0.0,0.0,0.15,0.21740692153846156,organosulfur_sulfonate,0.63,,rule_based_model_inference_with_real_source_evidence
nicotinamide cytosine dinucleotide,nicotinamide cytosine dinucleotide,Nc1ccn(c(=O)n1)C1OC(C(C1O)O)COP(=O)(OP(=O)(OCC1OC(C(C1O)O)[n+]1cccc(c1)C(=O)N)O)O,SKiD_substrates,EC=1.1.1.28;site=Substrate+Cofactor,real_evidence,nicotinamide cytosine dinucleotide,640.4120000000003,-3.598899999999994,309.54999999999995,8.0,15.0,0.9835391666666662,0.0,0.55,transition_state_mimic_candidate,,0.443,0.15,0.15,0.55,0.29112056923076923,0.16120569230769208,0.0,0.0,0.15,0.21081586923076928,alkaloid_nitrogenous,0.63,,rule_based_model_inference_with_real_source_evidence
Lipoamide,Lipoamide,C1CSSC1CCCCC(=O)N,SKiD_substrates,EC=1.11.1.28;site=Substrate_only,real_evidence,lipoamide,205.34799999999993,2.1858,43.09,1.0,3.0,0.44434833333333323,0.5011986666666666,0.55,transition_state_mimic_candidate,,0.26,0.15,0.15,0.55,0.3574397061538462,0.8243970615384615,0.0,0.0,0.15,0.20742201282051284,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
2-hydroxyacetophenone,2-hydroxyacetophenone,OCC(=O)C1=CC=CC=C1,SKiD_substrates,EC=1.1.1.184;site=Substrate_only,real_evidence,2-hydroxyacetophenone,136.14999999999998,0.8615999999999999,37.3,1.0,2.0,0.2211583333333333,0.2343666666666666,0.55,low_priority_unknown,,0.26,0.15,0.42000000000000004,0.1,0.2815044569230769,0.6950445692307693,0.0,0.0,0.15,0.2048161235897436,unclassified_or_unknown,0.0,phenolic_or_aromatic_hydroxyl,rule_based_model_inference_with_real_source_evidence
catechol,catechol,C=1(O)C(O)=CC=CC1,SKiD_substrates,EC=1.11.1.16;site=Substrate+Cofactor,real_evidence,catechol,110.11199999999997,1.0977999999999999,40.46,2.0,2.0,0.22898499999999994,0.25637466666666664,0.55,low_priority_unknown,,0.26,0.15,0.42000000000000004,0.1,0.2814815476923077,0.6948154769230769,0.0,0.0,0.15,0.20209337435897437,unclassified_or_unknown,0.0,phenolic_or_aromatic_hydroxyl,rule_based_model_inference_with_real_source_evidence
L-lysine,L-lysine,N[C@@H](CCCCN)C(=O)O,SKiD_substrates,EC=1.13.12.2;site=Substrate+Cofactor,real_evidence,l-lysine,146.19000000000003,-0.4727000000000004,89.34,3.0,3.0,0.18091250000000006,0.01867666666666662,0.55,low_priority_unknown,,0.26,0.15,0.15,0.25,0.23904813999999996,0.6904813999999999,0.0,0.0,0.15,0.20124450666666663,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
2-dehydropantoate,2-dehydropantoate,CC(C)(CO)C(=O)C(=O)O,SKiD_substrates,EC=1.1.1.169;site=Substrate+Cofactor,real_evidence,2-dehydropantoate,146.142,-0.3414000000000002,74.6,2.0,3.0,0.16446000000000002,0.04052799999999997,0.55,low_priority_unknown,,0.26,0.15,0.15,0.25,0.23772610307692305,0.6772610307692307,0.0,0.0,0.15,0.20014866307692306,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
ectoine,ectoine,CC1=NCCC(N1)C(=O)O,SKiD_substrates,EC=1.14.11.55;site=Substrate_only,real_evidence,ectoine,142.158,-0.14869999999999983,61.69,2.0,3.0,0.13705249999999997,0.06998866666666669,0.55,low_priority_unknown,,0.26,0.15,0.15,0.25,0.23677817846153845,0.6677817846153846,0.0,0.0,0.15,0.20013278512820515,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
pyridoxine,pyridoxine,N1=C(C)C(O)=C(CO)C(CO)=C1,SKiD_substrates,EC=1.1.3.12;site=Substrate+Cofactor,real_evidence,pyridoxine,169.17999999999998,0.0802199999999999,73.58000000000001,3.0,4.0,0.15101083333333332,0.12615666666666664,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.24230088061538463,0.7230088061538462,0.0,0.0,0.15,0.19948704728205133,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
protocatechuate,protocatechuate,C(C1=CC(O)=C(O)C=C1)(=O)[O-],SKiD_substrates,EC=1.13.11.1;site=Substrate_only,real_evidence,protocatechuate,153.11299999999997,-0.5387000000000002,80.59,2.0,4.0,0.19493166666666667,0.012291999999999942,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.23784600538461537,0.6784600538461538,0.0,0.0,0.15,0.1988708453846154,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
gentisate,gentisate,C(C=1C(O)=CC=C(O)C1)(=O)[O-],SKiD_substrates,EC=1.13.11.4;site=Substrate_only,real_evidence,gentisate,153.11299999999997,-0.5387000000000002,80.59,2.0,4.0,0.19493166666666667,0.012291999999999942,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.23784600538461537,0.6784600538461538,0.0,0.0,0.15,0.1988708453846154,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
thioanisole,thioanisole,C1(=CC=CC=C1)SC,SKiD_substrates,EC=1.14.13.22;site=Substrate+Cofactor,real_evidence,thioanisole,124.208,2.408500000000001,0.0,0.0,1.0,0.40456916666666676,0.48422200000000015,0.55,natural_product_candidate,low_intervention_suitability_score,0.443,0.15,0.15,0.1,0.18540823076923074,0.6790823076923076,0.0,0.0,0.15,0.1988421707692307,organosulfur_sulfonate,0.63,,rule_based_model_inference_with_real_source_evidence
(S)-2-acetolactate,(S)-2-acetolactate,CC(=O)C(C)(C(=O)O)O,SKiD_substrates,EC=1.1.1.86;site=Substrate+Cofactor,real_evidence,s -2-acetolactate,132.11499999999998,-0.589,74.60000000000001,2.0,3.0,0.18372083333333333,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.23490947307692306,0.6490947307692307,0.0,0.0,0.15,0.1982629730769231,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
2-oxocaproate,2-oxocaproate,O=C(C(=O)[O-])CCCC,SKiD_substrates,EC=1.1.1.28;site=Substrate+Cofactor,real_evidence,2-oxocaproate,129.135,-0.5044000000000006,57.2,0.0,3.0,0.17066250000000005,0.0020233333333332243,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.23263406076923077,0.6263406076923077,0.0,0.0,0.15,0.19739269410256413,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
homogentisate,homogentisate,C(CC=1C(O)=CC=C(O)C1)(=O)[O-],SKiD_substrates,EC=1.13.11.5;site=Substrate_only,real_evidence,homogentisate,167.13999999999996,-0.6098000000000003,80.59,2.0,4.0,0.21550833333333333,0.009793333333333237,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.23849547538461535,0.6849547538461538,0.0,0.0,0.15,0.19725100871794873,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
thymine,thymine,N1C(=O)NC(=O)C(C)=C1,SKiD_substrates,EC=1.14.11.6;site=Substrate_only,real_evidence,thymine,126.11499999999998,-0.6283800000000006,65.72,2.0,2.0,0.18364333333333338,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.23282507369230768,0.6282507369230769,0.0,0.0,0.15,0.19618787369230767,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
(S)-Mandelate,(S)-Mandelate,C([C@@H](O)C1=CC=CC=C1)(=O)[O-],SKiD_substrates,EC=1.1.3.46;site=Substrate+Cofactor,real_evidence,s -mandelate,151.14099999999996,-0.5301000000000002,60.36,1.0,3.0,0.19221333333333332,0.012410666666666598,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.23471070846153846,0.6471070846153846,0.0,0.0,0.15,0.19605225512820512,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
Mandelate,Mandelate,C(C(O)C1=CC=CC=C1)(=O)[O-],SKiD_substrates,EC=1.1.99.31;site=Substrate+Cofactor,real_evidence,mandelate,151.14099999999996,-0.5301000000000002,60.36,1.0,3.0,0.19221333333333332,0.012410666666666598,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.23471070846153846,0.6471070846153846,0.0,0.0,0.15,0.19605225512820512,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
L-cysteine,L-cysteine,N[C@@H](CS)C(=O)O,SKiD_substrates,EC=1.13.11.20;site=Substrate_only,real_evidence,l-cysteine,121.16099999999997,-0.6719000000000002,63.32000000000001,3.0,3.0,0.18495499999999998,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.2317690069230769,0.6176900692307692,0.0,0.0,0.15,0.1949744069230769,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
L-ornithine,L-ornithine,N[C@@H](CCCN)C(=O)O,SKiD_substrates,EC=1.13.12.2;site=Substrate+Cofactor,real_evidence,l-ornithine,132.163,-0.8628,89.34,3.0,3.0,0.21798583333333332,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.23526250999999998,0.6526251000000001,0.0,0.0,0.15,0.19450420999999998,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
3-methylcatechol,3-methylcatechol,CC1=C(C(O)=CC=C1)O,SKiD_substrates,EC=1.13.11.1;site=Substrate_only,real_evidence,3-methylcatechol,124.13899999999995,1.4062199999999994,40.46,2.0,2.0,0.27922666666666657,0.31712933333333315,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.42000000000000004,0.1,0.28471175369230767,0.7271175369230769,0.0,0.0,0.15,0.19443420702564104,unclassified_or_unknown,0.0,phenolic_or_aromatic_hydroxyl,rule_based_model_inference_with_real_source_evidence
4-methylcatechol,4-methylcatechol,CC=1C=C(C(O)=CC1)O,SKiD_substrates,EC=1.13.11.1;site=Substrate_only,real_evidence,4-methylcatechol,124.13899999999997,1.4062199999999998,40.46,2.0,2.0,0.2792266666666666,0.31712933333333326,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.42000000000000004,0.1,0.28471175369230767,0.7271175369230769,0.0,0.0,0.15,0.19443420702564104,unclassified_or_unknown,0.0,phenolic_or_aromatic_hydroxyl,rule_based_model_inference_with_real_source_evidence
2-oxoisocaproate,2-oxoisocaproate,O=C(C(=O)[O-])CC(C)C,SKiD_substrates,EC=1.1.1.28;site=Substrate+Cofactor,real_evidence,2-oxoisocaproate,129.135,-0.6485000000000005,57.2,0.0,3.0,0.18867500000000004,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.23165418076923075,0.6165418076923077,0.0,0.0,0.15,0.19441318076923078,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
gallate,gallate,C(C1=CC(O)=C(O)C(O)=C1)(=O)[O-],SKiD_substrates,EC=1.13.11.57;site=Substrate_only,real_evidence,gallate,169.11199999999997,-0.8331000000000002,100.82,3.0,5.0,0.24506416666666667,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.2369248123076923,0.669248123076923,0.0,0.0,0.15,0.1929171123076923,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
levulinic acid,levulinic acid,C(CCC(=O)C)(=O)O,SKiD_substrates,EC=1.1.1.30;site=Substrate+Cofactor,real_evidence,levulinic acid,116.11599999999997,0.4402,54.370000000000005,1.0,2.0,0.1517883333333333,0.15077733333333332,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.23758130615384615,0.6758130615384615,0.0,0.0,0.15,0.19270451948717948,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
2-oxovalerate,2-oxovalerate,O=C(C(=O)[O-])CCC,SKiD_substrates,EC=1.1.1.28;site=Substrate+Cofactor,real_evidence,2-oxovalerate,115.108,-0.8945000000000005,57.2,0.0,3.0,0.2077358333333334,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.22884843076923075,0.5884843076923076,0.0,0.0,0.15,0.18932013076923074,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
1H-3-Hydroxy-4-oxoquinaldine,1H-3-Hydroxy-4-oxoquinaldine,CC1=NC2=CC=CC=C2C(=O)C1=O,SKiD_substrates,EC=1.13.11.47;site=Substrate_only,real_evidence,1h-3-hydroxy-4-oxoquinaldine,173.17099999999994,1.5444,46.5,0.0,3.0,0.3373591666666666,0.3728473333333333,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.42000000000000004,0.1,0.2905176546153846,0.7851765461538461,0.0,0.0,0.15,0.18880676794871795,unclassified_or_unknown,0.0,phenolic_or_aromatic_hydroxyl,rule_based_model_inference_with_real_source_evidence
